b'id',b'key',b'value',b'type' 
b'2134374296',b'reviewed',b'yes',b'tiger'
b'2140866167',b'barrier',b'gate',b'regular'
b'2151209119',b'man_made',b'surveillance',b'regular'
b'2151209119',b'description',b'2 cameras',b'regular'
b'2155258109',b'entrance',b'main',b'regular'
b'2155258110',b'entrance',b'main',b'regular'
b'2155258111',b'amenity',b'atm',b'regular'
b'2155258111',b'website',b'https://www.golden1.com',b'regular'
b'2155258111',b'operator',b'The Golden 1 Credit Union',b'regular'
b'2155258111',b'drive_through',b'no',b'regular'
b'2155538884',b'highway',b'stop',b'regular'
b'2169447209',b'name',b'2',b'regular'
b'2169447209',b'highway',b'bus_stop',b'regular'
b'2169460917',b'name',b'Sierra Vista Regional Medical Center',b'regular'
b'2169460917',b'aeroway',b'helipad',b'regular'
b'2169873953',b'name',b'Crossroads Liquor & Deli',b'regular'
b'2169873953',b'shop',b'alcohol',b'regular'
b'2169873953',b'city',b'San Luis Obispo',b'addr'
b'2169978118',b'type',b'palm',b'regular'
b'2169978118',b'natural',b'tree',b'regular'
b'2171807091',b'highway',b'stop',b'regular'
b'2171807091',b'reviewed',b'yes',b'tiger'
b'2171807092',b'highway',b'stop',b'regular'
b'2171807092',b'reviewed',b'yes',b'tiger'
b'2171807094',b'highway',b'stop',b'regular'
b'2171807094',b'reviewed',b'yes',b'tiger'
b'2171807095',b'highway',b'stop',b'regular'
b'2171807095',b'reviewed',b'yes',b'tiger'
b'2171807096',b'highway',b'stop',b'regular'
b'2171807096',b'reviewed',b'yes',b'tiger'
b'2171807098',b'highway',b'stop',b'regular'
b'2171807098',b'reviewed',b'yes',b'tiger'
b'2171807099',b'highway',b'stop',b'regular'
b'2171807099',b'reviewed',b'yes',b'tiger'
b'2171807103',b'highway',b'stop',b'regular'
b'2171807103',b'reviewed',b'yes',b'tiger'
b'2171807105',b'highway',b'stop',b'regular'
b'2171807105',b'reviewed',b'yes',b'tiger'
b'2171807110',b'highway',b'stop',b'regular'
b'2171807110',b'reviewed',b'yes',b'tiger'
b'2171807111',b'highway',b'stop',b'regular'
b'2171807111',b'reviewed',b'yes',b'tiger'
b'2171807112',b'highway',b'stop',b'regular'
b'2171807112',b'reviewed',b'yes',b'tiger'
b'2171807113',b'highway',b'stop',b'regular'
b'2171807113',b'reviewed',b'yes',b'tiger'
b'2171807114',b'highway',b'stop',b'regular'
b'2171807114',b'reviewed',b'yes',b'tiger'
b'2172482830',b'name',"b""Sandy's Deli & Liquor""",b'regular'
b'2172482830',b'shop',b'alcohol',b'regular'
b'2172482830',b'city',b'San Luis Obispo',b'addr'
b'2172482830',b'street',b'Higuera Street',b'addr'
b'2172482830',b'postcode',b'93401',b'addr'
b'2172482830',b'drive_through',b'no',b'regular'
b'2190026393',b'power',b'tower',b'regular'
b'2191735759',b'amenity',b'atm',b'regular'
b'2191735759',b'operator',b'Bank of America',b'regular'
b'2196417717',b'name',b'Raku Ramen',b'regular'
b'2196417717',b'amenity',b'restaurant',b'regular'
b'2196417717',b'cuisine',b'ramen',b'regular'
b'2196417717',b'city',b'San Luis Obispo',b'addr'
b'2196417717',b'full',b'1308 Monterey Street',b'addr'
b'2196417717',b'wheelchair',b'yes',b'regular'
b'2196417717',b'street',b'Monterey Street',b'addr'
b'2196417717',b'postcode',b'93401',b'addr'
b'2196417717',b'outdoor_seating',b'yes',b'regular'
b'2196417717',b'housenumber',b'1308',b'addr'
b'2196417717',b'street:name',b'Monterey',b'addr'
b'2196417717',b'street:type',b'Street',b'addr'
b'2196474411',b'name',b'7 Eleven',b'regular'
b'2196474411',b'shop',b'convenience',b'regular'
b'2196474411',b'city',b'San Luis Obispo',b'addr'
b'2196474411',b'street',b'Monterey Street',b'addr'
b'2196474411',b'postcode',b'93401',b'addr'
b'2196474411',b'opening_hours',b'24/7',b'regular'
b'2196474411',b'housenumber',b'1301',b'addr'
b'2196508657',b'man_made',b'surveillance',b'regular'
b'2196509377',b'man_made',b'surveillance',b'regular'
b'2196724293',b'name',b'The UPS Store',b'regular'
b'2196724293',b'phone',b'(805) 541-1334',b'regular'
b'2196724293',b'amenity',b'post_office',b'regular'
b'2196724293',b'city',b'San Luis Obispo',b'addr'
b'2196724293',b'street',b'Johnson Avenue',b'addr'
b'2196724293',b'postcode',b'93401',b'addr'
b'2196724293',b'housenumber',b'1241',b'addr'
b'2205028052',b'barrier',b'gate',b'regular'
b'2205028052',b'wheelchair',b'no',b'regular'
b'2205028052',b'description',"b'pedestrians can walk through, bikes must be lifted over fence'",b'regular'
b'2205265060',b'name',b'Starbucks',b'regular'
b'2205265060',b'amenity',b'cafe',b'regular'
b'2205265060',b'cuisine',b'coffee_shop',b'regular'
b'2205265060',b'city',b'San Luis Obispo',b'addr'
b'2205265060',b'full',b'3971 South Higuera Street',b'addr'
b'2205265060',b'unit',b'110',b'addr'
b'2205265060',b'street',b'South Higuera Street',b'addr'
b'2205265060',b'housenumber',b'3971',b'addr'
b'2205265060',b'street:name',b'South Higuera',b'addr'
b'2205265060',b'street:type',b'Street',b'addr'
b'2205597011',b'man_made',b'surveillance',b'regular'
b'2205597251',b'man_made',b'surveillance',b'regular'
b'2205784729',b'amenity',b'toilets',b'regular'
b'2205784729',b'city',b'San Luis Obispo',b'addr'
b'2205784729',b'wheelchair',b'yes',b'regular'
b'2209449862',b'highway',b'stop',b'regular'
b'2213049089',b'name',b'Subway',b'regular'
b'2213049089',b'amenity',b'fast_food',b'regular'
b'2213049089',b'cuisine',b'sandwich',b'regular'
b'2213890887',b'name',"b""Miner's Ace Hardware""",b'regular'
b'2213890887',b'shop',b'doityourself',b'regular'
b'2213890887',b'wheelchair',b'yes',b'regular'
b'2215245935',b'highway',b'stop',b'regular'
b'2215245940',b'highway',b'stop',b'regular'
b'2215245943',b'highway',b'stop',b'regular'
b'2215245945',b'highway',b'stop',b'regular'
b'2215245946',b'highway',b'stop',b'regular'
b'2215245947',b'highway',b'stop',b'regular'
b'2215245948',b'highway',b'stop',b'regular'
b'2217282620',b'highway',b'stop',b'regular'
b'2217282630',b'highway',b'stop',b'regular'
b'2217282630',b'reviewed',b'yes',b'tiger'
b'2217282633',b'highway',b'stop',b'regular'
b'2217282633',b'reviewed',b'yes',b'tiger'
b'2217282642',b'type',b'palm',b'regular'
b'2217282642',b'natural',b'tree',b'regular'
b'2217282645',b'type',b'palm',b'regular'
b'2217282645',b'natural',b'tree',b'regular'
b'2217282646',b'type',b'palm',b'regular'
b'2217282646',b'natural',b'tree',b'regular'
b'2217282647',b'highway',b'stop',b'regular'
b'2217282649',b'highway',b'stop',b'regular'
b'2217282655',b'type',b'palm',b'regular'
b'2217282655',b'natural',b'tree',b'regular'
b'2217282658',b'type',b'palm',b'regular'
b'2217282658',b'natural',b'tree',b'regular'
b'2217282659',b'type',b'palm',b'regular'
b'2217282659',b'natural',b'tree',b'regular'
b'2217375316',b'man_made',b'surveillance',b'regular'
b'2217376297',b'man_made',b'surveillance',b'regular'
b'2220034113',b'barrier',b'gate',b'regular'
b'2258829280',b'name',b'Shell',b'regular'
b'2258829280',b'amenity',b'fuel',b'regular'
b'2260682737',b'natural',b'tree',b'regular'
b'2260682738',b'natural',b'tree',b'regular'
b'2260682739',b'natural',b'tree',b'regular'
b'2260682740',b'natural',b'tree',b'regular'
b'2260682741',b'natural',b'tree',b'regular'
b'2260682742',b'natural',b'tree',b'regular'
b'2260682744',b'natural',b'tree',b'regular'
b'2260682745',b'natural',b'tree',b'regular'
b'2260682746',b'natural',b'tree',b'regular'
b'2260682747',b'natural',b'tree',b'regular'
b'2260682748',b'natural',b'tree',b'regular'
b'2260682750',b'natural',b'tree',b'regular'
b'2260682752',b'natural',b'tree',b'regular'
b'2260682753',b'natural',b'tree',b'regular'
b'2260682754',b'natural',b'tree',b'regular'
b'2260682756',b'natural',b'tree',b'regular'
b'2260682758',b'natural',b'tree',b'regular'
b'2260682760',b'natural',b'tree',b'regular'
b'2260682764',b'natural',b'tree',b'regular'
b'2260682766',b'natural',b'tree',b'regular'
b'2260682768',b'natural',b'tree',b'regular'
b'2260682771',b'natural',b'tree',b'regular'
b'2260682773',b'natural',b'tree',b'regular'
b'2260682775',b'natural',b'tree',b'regular'
b'2260682777',b'natural',b'tree',b'regular'
b'2260682778',b'natural',b'tree',b'regular'
b'2260682779',b'natural',b'tree',b'regular'
b'2260682780',b'natural',b'tree',b'regular'
b'2260682782',b'natural',b'tree',b'regular'
b'2260682783',b'natural',b'tree',b'regular'
b'2260682784',b'natural',b'tree',b'regular'
b'2260682785',b'natural',b'tree',b'regular'
b'2260682786',b'natural',b'tree',b'regular'
b'2260682787',b'natural',b'tree',b'regular'
b'2260682788',b'natural',b'tree',b'regular'
b'2260682789',b'natural',b'tree',b'regular'
b'2260682790',b'natural',b'tree',b'regular'
b'2260682792',b'natural',b'tree',b'regular'
b'2260682793',b'natural',b'tree',b'regular'
b'2260682794',b'natural',b'tree',b'regular'
b'2260682795',b'natural',b'tree',b'regular'
b'2260682796',b'natural',b'tree',b'regular'
b'2260682797',b'natural',b'tree',b'regular'
b'2260682798',b'natural',b'tree',b'regular'
b'2260682800',b'natural',b'tree',b'regular'
b'2260682803',b'natural',b'tree',b'regular'
b'2260682805',b'natural',b'tree',b'regular'
b'2260682808',b'natural',b'tree',b'regular'
b'2260682811',b'natural',b'tree',b'regular'
b'2260687482',b'natural',b'tree',b'regular'
b'2260687483',b'natural',b'tree',b'regular'
b'2260687484',b'natural',b'tree',b'regular'
b'2260687485',b'natural',b'tree',b'regular'
b'2260687486',b'natural',b'tree',b'regular'
b'2260687487',b'natural',b'tree',b'regular'
b'2260687488',b'natural',b'tree',b'regular'
b'2260687490',b'natural',b'tree',b'regular'
b'2260687491',b'natural',b'tree',b'regular'
b'2260687492',b'natural',b'tree',b'regular'
b'2260687494',b'natural',b'tree',b'regular'
b'2260687495',b'natural',b'tree',b'regular'
b'2260687496',b'natural',b'tree',b'regular'
b'2260687498',b'natural',b'tree',b'regular'
b'2260687499',b'natural',b'tree',b'regular'
b'2260687500',b'natural',b'tree',b'regular'
b'2260687502',b'natural',b'tree',b'regular'
b'2260687503',b'natural',b'tree',b'regular'
b'2260687504',b'natural',b'tree',b'regular'
b'2260687506',b'natural',b'tree',b'regular'
b'2260687507',b'natural',b'tree',b'regular'
b'2260687508',b'natural',b'tree',b'regular'
b'2260687510',b'natural',b'tree',b'regular'
b'2260687511',b'natural',b'tree',b'regular'
b'2260687512',b'natural',b'tree',b'regular'
b'2260687513',b'natural',b'tree',b'regular'
b'2260687515',b'natural',b'tree',b'regular'
b'2260687517',b'natural',b'tree',b'regular'
b'2260687518',b'natural',b'tree',b'regular'
b'2260687520',b'natural',b'tree',b'regular'
b'2260687521',b'natural',b'tree',b'regular'
b'2260687523',b'natural',b'tree',b'regular'
b'2260687524',b'natural',b'tree',b'regular'
b'2260687526',b'natural',b'tree',b'regular'
b'2260687527',b'natural',b'tree',b'regular'
b'2260687529',b'natural',b'tree',b'regular'
b'2260687530',b'natural',b'tree',b'regular'
b'2260687531',b'natural',b'tree',b'regular'
b'2261957364',b'name',b'Chili Peppers',b'regular'
b'2261957364',b'amenity',b'restaurant',b'regular'
b'2261957366',b'name',b'Panda Express',b'regular'
b'2261957366',b'amenity',b'restaurant',b'regular'
b'2261957366',b'cuisine',b'chinese',b'regular'
b'2261957367',b'name',b'Rite Aid Pharmacy',b'regular'
b'2261957367',b'amenity',b'pharmacy',b'regular'
b'2261957369',b'name',b'SLO Donut Company',b'regular'
b'2261957369',b'shop',b'bakery',b'regular'
b'2261957370',b'name',b'Studio Video',b'regular'
b'2261957370',b'shop',b'video',b'regular'
b'2261957372',b'name',b'The Shack',b'regular'
b'2261957372',b'amenity',b'restaurant',b'regular'
b'2261957381',b'name',"b""Nucci's Pizza""",b'regular'
b'2261957381',b'amenity',b'restaurant',b'regular'
b'2261957385',b'name',b'FedEx',b'regular'
b'2261957385',b'shop',b'copyshop',b'regular'
b'2261988194',b'name',b'Goodwill Donation Center',b'regular'
b'2261988194',b'amenity',b'social_facility',b'regular'
b'2261988195',b'name',b'Rabobank',b'regular'
b'2261988195',b'amenity',b'bank',b'regular'
b'2262010442',b'name',b'Redbox',b'regular'
b'2262010442',b'shop',b'kiosk',b'regular'
b'2262081649',b'name',b'Redbox',b'regular'
b'2262081649',b'shop',b'kiosk',b'regular'
b'2262090027',b'name',b'MetroPCS',b'regular'
b'2262090027',b'shop',b'electronics',b'regular'
b'2262090029',b'natural',b'tree',b'regular'
b'2262090031',b'natural',b'tree',b'regular'
b'2262090033',b'natural',b'tree',b'regular'
b'2262090034',b'natural',b'tree',b'regular'
b'2262090035',b'natural',b'tree',b'regular'
b'2262090037',b'natural',b'tree',b'regular'
b'2262090039',b'natural',b'tree',b'regular'
b'2262090040',b'natural',b'tree',b'regular'
b'2262090041',b'natural',b'tree',b'regular'
b'2262090042',b'natural',b'tree',b'regular'
b'2262090043',b'natural',b'tree',b'regular'
b'2262090045',b'natural',b'tree',b'regular'
b'2262090046',b'natural',b'tree',b'regular'
b'2262090047',b'natural',b'tree',b'regular'
b'2262090048',b'natural',b'tree',b'regular'
b'2262090049',b'natural',b'tree',b'regular'
b'2262090050',b'natural',b'tree',b'regular'
b'2262090051',b'natural',b'tree',b'regular'
b'2262090052',b'natural',b'tree',b'regular'
b'2262090053',b'natural',b'tree',b'regular'
b'2262090058',b'natural',b'tree',b'regular'
b'2262090059',b'natural',b'tree',b'regular'
b'2262090060',b'natural',b'tree',b'regular'
b'2262090061',b'natural',b'tree',b'regular'
b'2262090062',b'natural',b'tree',b'regular'
b'2262090064',b'natural',b'tree',b'regular'
b'2262090065',b'natural',b'tree',b'regular'
b'2262090066',b'natural',b'tree',b'regular'
b'2262090067',b'natural',b'tree',b'regular'
b'2262090068',b'natural',b'tree',b'regular'
b'2262090069',b'natural',b'tree',b'regular'
b'2262090070',b'natural',b'tree',b'regular'
b'2262090071',b'natural',b'tree',b'regular'
b'2262090072',b'natural',b'tree',b'regular'
b'2262090073',b'natural',b'tree',b'regular'
b'2262090074',b'natural',b'tree',b'regular'
b'2262090075',b'natural',b'tree',b'regular'
b'2262090076',b'natural',b'tree',b'regular'
b'2262090077',b'natural',b'tree',b'regular'
b'2262090078',b'natural',b'tree',b'regular'
b'2262090079',b'natural',b'tree',b'regular'
b'2262090080',b'natural',b'tree',b'regular'
b'2262090081',b'natural',b'tree',b'regular'
b'2262090082',b'natural',b'tree',b'regular'
b'2262090083',b'natural',b'tree',b'regular'
b'2262090084',b'natural',b'tree',b'regular'
b'2262090085',b'natural',b'tree',b'regular'
b'2262090086',b'natural',b'tree',b'regular'
b'2262090091',b'natural',b'tree',b'regular'
b'2262090092',b'natural',b'tree',b'regular'
b'2262090093',b'natural',b'tree',b'regular'
b'2262090095',b'natural',b'tree',b'regular'
b'2262090096',b'natural',b'tree',b'regular'
b'2262090097',b'natural',b'tree',b'regular'
b'2262090098',b'natural',b'tree',b'regular'
b'2262090099',b'natural',b'tree',b'regular'
b'2262090126',b'natural',b'tree',b'regular'
b'2262090127',b'natural',b'tree',b'regular'
b'2262090128',b'natural',b'tree',b'regular'
b'2262090129',b'natural',b'tree',b'regular'
b'2262090130',b'natural',b'tree',b'regular'
b'2262090133',b'natural',b'tree',b'regular'
b'2262090134',b'natural',b'tree',b'regular'
b'2262090137',b'natural',b'tree',b'regular'
b'2262090138',b'natural',b'tree',b'regular'
b'2262090141',b'natural',b'tree',b'regular'
b'2262090144',b'natural',b'tree',b'regular'
b'2262090145',b'natural',b'tree',b'regular'
b'2262092647',b'amenity',b'recycling',b'regular'
b'2262092650',b'amenity',b'bbq',b'regular'
b'2268723545',b'traffic_calming',b'bump',b'regular'
b'2274388140',b'man_made',b'surveillance',b'regular'
b'2274405000',b'amenity',b'bench',b'regular'
b'2274405000',b'covered',b'no',b'regular'
b'2280321298',b'highway',b'stop',b'regular'
b'2280321299',b'highway',b'stop',b'regular'
b'2280321300',b'highway',b'stop',b'regular'
b'2280321301',b'highway',b'stop',b'regular'
b'2288072484',b'man_made',b'surveillance',b'regular'
b'2288075003',b'tourism',b'information',b'regular'
b'2293067889',b'amenity',b'charging_station',b'regular'
b'2293070345',b'name',b'Mac Superstore',b'regular'
b'2293070345',b'shop',b'computer',b'regular'
b'2293070345',b'city',b'San Luis Obispo',b'addr'
b'2296521138',b'highway',b'stop',b'regular'
b'2297696686',b'highway',b'stop',b'regular'
b'2297696687',b'highway',b'stop',b'regular'
b'2297696691',b'highway',b'stop',b'regular'
b'2297696728',b'highway',b'stop',b'regular'
b'2297696732',b'highway',b'stop',b'regular'
b'2297696744',b'highway',b'stop',b'regular'
b'2297725261',b'name',"b""Pancho's Mexican Food""",b'regular'
b'2297725261',b'phone',b'(805) 545-0994',b'regular'
b'2297725261',b'amenity',b'restaurant',b'regular'
b'2297725261',b'cuisine',b'mexican',b'regular'
b'2297725261',b'website',b'http://www.panchosdining.com/',b'regular'
b'2297725261',b'city',b'San Luis Obispo',b'addr'
b'2297725261',b'wheelchair',b'yes',b'regular'
b'2297725261',b'postcode',b'93401',b'addr'
b'2297725261',b'outdoor_seating',b'no',b'regular'
b'2297725261',b'housenumber',b'1231',b'addr'
b'2297725261',b'street:name',b'Johnson',b'addr'
b'2297725261',b'street:type',b'Avenue',b'addr'
b'2297728847',b'name',b'Day Nails and Spa',b'regular'
b'2297728847',b'shop',b'beauty',b'regular'
b'2297728847',b'phone',b'(805) 783-2863',b'regular'
b'2297728847',b'city',b'San Luis Obispo',b'addr'
b'2297728847',b'postcode',b'93401',b'addr'
b'2297728847',b'housenumber',b'1209',b'addr'
b'2297728847',b'street:name',b'Marsh',b'addr'
b'2297728847',b'street:type',b'Street',b'addr'
